5	2	5	7	3	0	3	1	0	0	0	1	3	0	0	0	10	0.2	 
4	0	1	1	2	5	7	1	0	1	0	0	0	0	0	0	2	0	 
3	0	1	1	1	0	1	4	0	1	0	0	0	0	0	0	1	0	 
4	1	0	1	1	2	12	0	0	0	0	0	0	0	0	0	5	0.2	 
3	0	1	1	1	0	4	4	0	0	0	0	0	0	0	0	4	0	 
4	0	1	1	1	0	4	5	24	29	0.453	0	0	0	0	0	4	0	 
4	1	0	1	0	0	1	1	0	3	0	1	0	0	0	0	7	0.143	 
5	0	1	1	1	4	6	5	0	0	0	0	0	0	0	0	9	0	 
5	0	1	1	0	2	6	3	0	0	0	0	1	0	0	0	5	0	 
4	0	1	1	-2	0	5	5	0	0	0	0	0	0	0	0	11	0	 
5	1	0	1	-4	7	14	9	0	0	0	0	0	0	0	0	3	0.333	 
5	0	1	1	1	2	6	4	0	0	0	0	0	0	0	0	9	0	 
2	0	1	1	0	2	3	2	0	0	0	0	0	0	0	0	1	0	 
3	0	1	1	-1	2	1	0	0	0	0	0	0	0	0	0	4	0	 
5	1	0	1	-1	10	11	5	0	0	0	1	0	0	0	0	12	0.083	 
4	0	1	1	-2	0	9	4	0	0	0	0	0	0	0	0	8	0	 
4	0	1	1	2	2	9	8	0	0	0	0	0	0	0	0	13	0	 
5	0	1	1	-2	2	7	3	0	0	0	0	1	0	0	0	8	0	 
5	1	0	1	0	2	10	1	0	0	0	0	0	1	0	0	5	0.2	 
3	1	0	1	-2	0	7	0	0	0	0	0	0	0	0	1	7	0.143	 
5	0	1	1	-1	2	7	13	0	0	0	0	1	0	0	0	2	0	 
5	1	0	1	-3	2	10	2	0	1	0	0	0	0	0	0	5	0.2	 
4	0	1	1	-1	0	1	1	19	17	0.528	0	0	0	0	0	4	0	 
5	0	1	1	0	0	5	5	0	0	0	0	0	0	0	0	6	0	 
3	0	1	1	1	2	6	2	20	18	0.526	0	0	0	0	0	9	0	 
3	0	1	1	0	0	0	1	2	4	0.333	0	0	0	0	0	3	0	 
4	1	0	1	2	2	7	0	4	4	0.5	0	0	0	0	0	5	0.2	 
3	1	0	1	2	14	10	0	1	0	1	0	0	0	0	0	1	1	 
4	0	1	1	2	0	1	7	0	0	0	0	1	0	0	0	4	0	 
5	1	0	1	-1	4	6	8	0	0	0	0	0	0	0	1	6	0.167	 
3	0	1	1	-3	2	6	0	0	3	0	0	0	0	0	0	5	0	 
3	0	1	1	-1	0	4	3	0	0	0	0	1	0	0	0	9	0	 
3	0	1	1	2	2	4	3	0	0	0	0	0	0	0	0	1	0	 
4	0	1	1	-1	4	5	0	1	1	0.5	0	0	0	0	0	7	0	 
4	0	1	1	0	0	2	5	0	0	0	0	0	0	0	0	7	0	 
4	0	1	1	-7	2	3	2	25	16	0.61	0	0	0	0	0	8	0	 
2	1	0	1	1	2	4	1	0	0	0	0	0	0	0	1	2	0.5	 
3	0	1	1	1	6	4	3	0	0	0	0	0	0	0	0	2	0	 
5	0	1	1	1	2	12	10	0	0	0	0	0	0	0	0	9	0	 
5	0	1	1	0	2	4	9	0	0	0	0	0	0	0	0	3	0	 
4	0	1	1	2	0	9	9	0	0	0	0	0	0	0	0	6	0	 
3	0	1	1	1	0	5	7	0	0	0	0	0	0	0	0	3	0	 
5	0	1	1	-2	0	8	5	1	1	0.5	0	0	0	0	0	15	0	 
3	1	0	1	3	0	1	3	0	0	0	0	0	0	0	0	5	0.2	 
3	0	1	1	1	0	9	4	0	0	0	0	1	0	0	0	7	0	 
3	0	1	1	1	2	1	0	0	1	0	0	0	0	0	0	2	0	 
3	0	1	1	1	0	2	6	0	0	0	0	0	0	0	0	1	0	 
4	0	1	1	1	2	7	1	0	1	0	0	0	0	0	0	6	0	 
5	1	0	1	-4	11	3	2	52	53	0.495	0	0	0	0	0	16	0.063	 
5	0	1	1	-3	0	1	4	8	12	0.4	0	0	0	0	0	8	0	 
4	1	0	1	-5	0	8	3	0	0	0	1	0	0	0	0	3	0.333	 
2	1	0	1	-2	2	2	0	0	0	0	1	0	0	0	0	3	0.333	 
5	0	1	1	-4	5	11	3	0	1	0	0	0	0	0	0	3	0	 
4	0	1	1	1	9	6	3	21	18	0.538	0	0	0	0	0	2	0	 
5	1	0	1	2	2	3	2	8	2	0.8	0	0	0	0	0	7	0.143	 
5	0	1	1	1	4	9	5	0	0	0	0	0	0	0	0	0	0	 
2	0	1	1	1	4	4	3	0	0	0	0	0	0	0	0	0	0	 
3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	 
4	0	1	1	0	4	13	10	0	0	0	0	0	0	0	0	2	0	 
5	1	0	1	0	6	6	2	26	22	0.542	0	0	0	0	0	7	0.143	 
5	1	0	1	-1	0	3	1	15	16	0.484	0	0	0	0	0	2	0.5	 
4	0	1	1	-1	2	1	6	0	0	0	0	1	0	0	0	11	0	 
2	0	1	1	0	2	3	0	0	0	0	0	0	0	0	0	2	0	 
3	1	0	1	-2	6	4	1	0	0	0	0	0	0	0	0	5	0.2	 
2	0	1	1	1	0	3	2	2	7	0.222	0	0	0	0	0	1	0	 
4	0	1	1	-3	2	5	0	0	2	0	0	0	0	0	0	11	0	 
3	1	0	1	0	2	1	3	33	33	0.5	0	0	1	0	0	6	0.167	 
5	1	0	1	-3	0	8	2	0	0	0	0	0	0	0	0	5	0.2	 
4	0	1	1	-2	2	5	0	2	0	1	0	0	0	0	0	4	0	 
4	1	0	1	-1	12	4	2	2	5	0.286	0	0	0	0	1	7	0.143	 
5	0	1	1	0	2	5	4	33	43	0.434	0	0	0	0	0	9	0	 
3	0	1	1	-2	2	1	6	0	0	0	0	1	0	0	0	3	0	 
4	1	0	1	-1	4	6	1	1	1	0.5	0	0	0	0	0	5	0.2	 
3	0	1	1	1	17	7	0	0	0	0	0	0	0	1	0	1	0	 
5	0	1	1	2	2	0	6	0	0	0	0	1	0	0	0	9	0	 
3	1	0	1	-1	4	8	2	0	0	0	1	0	0	0	0	7	0.143	 
4	0	1	1	-1	2	0	1	20	26	0.435	0	1	0	0	0	6	0	 
4	0	1	1	1	6	2	0	10	12	0.455	0	0	0	0	0	8	0	 
1	0	1	1	1	0	1	0	0	7	0	0	0	0	0	0	1	0	 
5	1	0	1	-3	4	2	1	0	0	0	1	0	0	0	0	10	0.1	 
4	0	1	1	-1	12	4	2	0	0	0	0	0	0	0	0	9	0	 
4	0	1	1	2	12	5	3	0	3	0	0	0	0	0	0	7	0	 
5	0	1	1	2	2	6	13	0	0	0	0	0	0	0	0	7	0	 
4	0	1	1	-1	2	7	1	19	21	0.475	0	1	0	0	0	3	0	 
1	0	1	1	1	0	4	0	1	2	0.333	0	0	0	0	0	0	0	 
4	0	1	1	-5	4	2	4	2	1	0.667	0	0	0	0	0	5	0	 
2	0	1	1	2	0	1	2	11	13	0.458	0	0	0	0	0	2	0	 
4	0	1	1	-1	2	6	1	0	0	0	0	0	0	0	0	3	0	 
5	0	1	1	1	2	2	9	0	0	0	0	0	0	0	0	10	0	 
5	0	1	1	-1	4	4	0	17	21	0.447	0	0	0	0	0	7	0	 
4	1	0	1	2	2	3	4	0	0	0	0	0	0	0	0	12	0.083	 
3	0	1	1	0	2	2	6	0	0	0	0	0	0	0	0	7	0	 
5	0	1	1	-1	4	8	1	46	55	0.455	0	0	0	0	0	12	0	 
4	1	0	1	5	2	1	14	0	0	0	0	0	0	0	1	5	0.2	 
4	0	1	1	1	6	6	4	40	33	0.548	0	0	0	0	0	9	0	 
3	1	0	1	1	2	4	1	12	28	0.3	0	0	0	0	0	5	0.2	 
4	0	1	1	0	2	0	1	0	1	0	0	0	0	0	0	11	0	 
5	1	0	1	0	6	16	12	0	0	0	0	0	0	0	0	7	0.143	 
5	0	1	1	-4	4	6	2	0	2	0	0	0	0	0	0	4	0	 
5	0	1	1	-1	7	6	5	0	0	0	0	0	0	0	0	3	0	 
4	0	0	0	-1	6	4	1	0	0	0	0	0	0	0	0	2	0	 
2	0	0	0	-2	0	1	3	0	0	0	0	0	0	0	0	5	0	 
3	0	0	0	-1	2	10	1	1	2	0.333	0	0	0	0	0	1	0	 
1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	 
2	0	0	0	-1	2	1	2	0	0	0	0	0	0	0	0	2	0	 
1	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	1	0	 
4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	6	0	 
3	0	0	0	1	0	7	1	0	1	0	0	0	0	0	0	4	0	 
3	0	0	0	3	0	2	3	0	0	0	0	0	0	0	0	7	0	 
4	0	0	0	-2	2	5	3	0	0	0	0	0	0	0	0	3	0	 
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 
3	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	2	0	 
5	0	0	0	-2	0	6	3	0	0	0	0	0	0	0	0	7	0	 
5	0	0	0	-1	0	1	0	7	6	0.538	0	0	0	0	0	3	0	 
4	0	0	0	-2	0	1	0	0	0	0	0	0	0	0	0	9	0	 
1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	 
2	0	0	0	-1	4	7	4	0	0	0	0	0	0	0	0	0	0	 
5	0	0	0	-2	2	5	0	0	1	0	0	0	0	0	0	6	0	 
5	0	0	0	0	0	6	2	4	3	0.571	0	0	0	0	0	3	0	 
2	0	0	0	-1	0	2	0	0	0	0	0	0	0	0	0	1	0	 
3	0	0	0	-1	4	7	0	0	1	0	0	0	0	0	0	1	0	 
4	0	0	0	-3	0	6	2	0	0	0	0	0	0	0	0	8	0	 
3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	 
4	0	0	0	-2	7	10	0	0	0	0	0	0	0	0	0	3	0	 
3	0	0	0	2	0	2	4	0	0	0	0	0	0	0	0	4	0	 
3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	 
2	0	0	0	-1	0	3	0	5	6	0.455	0	0	0	0	0	1	0	 
3	0	0	0	-1	2	3	1	6	11	0.353	0	0	0	0	0	3	0	 
3	0	0	0	0	4	8	4	2	1	0.667	0	0	0	0	0	11	0	 
4	0	0	0	-1	4	4	2	0	0	0	0	0	0	0	0	3	0	 
4	0	0	0	2	2	3	3	0	0	0	0	0	0	0	0	6	0	 
4	0	0	0	-5	6	7	6	0	0	0	0	0	0	0	0	7	0	 
5	0	0	0	1	4	16	1	1	0	1	0	0	0	0	0	12	0	 
1	0	0	0	-2	0	1	0	0	0	0	0	0	0	0	0	2	0	 
4	0	0	0	-1	2	4	5	0	0	0	0	0	0	0	0	2	0	 
2	0	0	0	1	2	2	0	0	2	0	0	0	0	0	0	1	0	 
3	0	0	0	-1	0	1	0	9	7	0.563	0	0	0	0	0	2	0	 
1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	 
3	0	0	0	0	17	5	1	0	1	0	0	0	0	0	0	2	0	 
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	 
4	0	0	0	-3	2	5	2	0	0	0	0	0	0	0	0	10	0	 
5	0	0	0	-2	0	10	5	1	4	0.2	0	0	0	0	0	14	0	 
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	 
4	0	0	0	3	16	19	5	0	0	0	0	0	0	0	0	2	0	 
2	0	0	0	-3	0	3	1	0	0	0	0	0	0	0	0	2	0	 
1	0	0	0	-1	0	2	2	0	0	0	0	0	0	0	0	0	0	 
5	0	0	0	-1	0	11	0	0	0	0	0	0	0	0	0	5	0	 
3	0	0	0	-2	5	2	6	0	0	0	0	0	0	0	0	0	0	 
3	0	0	0	0	15	6	1	0	0	0	0	0	0	0	0	7	0	 
2	0	0	0	1	0	1	1	4	5	0.444	0	0	0	0	0	3	0	 
4	0	0	0	-1	2	4	2	0	2	0	0	0	0	0	0	6	0	 
1	0	0	0	0	0	1	0	5	1	0.833	0	0	0	0	0	1	0	 
2	0	0	0	-2	2	2	0	10	12	0.455	0	0	0	0	0	6	0	 
5	0	0	0	0	10	2	10	0	0	0	0	0	0	0	0	9	0	 
1	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	2	0	 
2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	 
2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	 
3	0	0	0	2	4	3	8	0	0	0	0	0	0	0	0	3	0	 
5	0	0	0	-4	30	12	12	0	0	0	0	0	0	0	0	5	0	 
4	0	0	0	2	4	14	1	16	25	0.39	0	0	0	0	0	3	0	 
4	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	6	0	 
4	0	0	0	-1	0	0	2	10	13	0.435	0	0	0	0	0	5	0	 
3	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	2	0	 
4	0	0	0	-5	0	4	2	0	0	0	0	0	0	0	0	5	0	 
2	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0	3	0	 
3	0	0	0	-1	5	7	3	0	0	0	0	0	0	0	0	0	0	 
3	0	0	0	0	7	8	1	0	1	0	0	0	0	0	0	11	0	 
5	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	9	0	 
3	0	0	0	-3	14	5	1	0	0	0	0	0	0	0	0	1	0	 
1	0	0	0	1	2	2	1	0	0	0	0	0	0	0	0	3	0	 
3	0	0	0	-2	2	2	0	0	0	0	0	0	0	0	0	4	0	 
3	0	0	0	3	4	8	6	0	0	0	0	0	0	0	0	1	0	 
2	0	0	0	0	2	1	2	8	13	0.381	0	0	0	0	0	6	0	 
2	0	0	0	1	0	6	1	0	0	0	0	0	0	0	0	1	0	 
4	0	0	0	-1	0	6	0	2	1	0.667	0	0	0	0	0	2	0	 
5	0	0	0	0	2	5	6	15	8	0.652	0	0	0	0	0	3	0	 
5	0	0	0	1	0	1	12	0	0	0	0	0	0	0	0	11	0	 
4	0	0	0	1	0	10	7	0	0	0	0	0	0	0	0	6	0	 
3	0	0	0	0	5	5	1	3	3	0.5	0	0	0	0	0	1	0	 
3	0	0	0	1	2	1	8	0	0	0	0	0	0	0	0	2	0	 
4	0	0	0	-1	2	0	0	0	0	0	0	0	0	0	0	1	0	 
5	0	0	0	-2	2	5	5	65	62	0.512	0	0	0	0	0	14	0	 
5	0	0	0	-3	0	10	3	0	0	0	0	0	0	0	0	12	0	 
3	0	0	0	-4	2	1	3	2	2	0.5	0	0	0	0	0	5	0	 
5	0	0	0	3	2	5	10	0	0	0	0	0	0	0	0	8	0	 
2	0	0	0	0	16	7	3	0	0	0	0	0	0	0	0	0	0	 
4	0	0	0	-1	0	17	2	17	14	0.548	0	0	0	0	0	6	0	 
4	0	0	0	-5	2	12	7	0	0	0	0	0	0	0	0	5	0	 
1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	 
4	0	0	0	1	0	9	6	0	0	0	0	0	0	0	0	5	0	 
3	0	0	0	-1	2	8	2	9	14	0.391	0	0	0	0	0	0	0	 
3	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	5	0	 
4	0	0	0	1	17	16	1	0	0	0	0	0	0	0	0	1	0	 
2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	 
1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	 
1	0	0	0	0	0	1	0	1	4	0.2	0	0	0	0	0	0	0	 
5	0	0	0	-2	2	9	0	13	18	0.419	0	0	0	0	0	3	0	 
5	0	0	0	1	4	10	6	0	0	0	0	0	0	0	0	3	0	 
5	0	0	0	-2	0	4	2	25	32	0.439	0	0	0	0	0	4	0	 
1	0	0	0	-1	0	2	0	0	0	0	0	0	0	0	0	0	0	 
5	0	0	0	-1	7	10	0	0	1	0	0	0	0	0	0	2	0	 
4	0	0	0	-2	9	11	0	0	0	0	0	0	0	0	0	1	0	 
4	0	0	0	-2	0	3	14	0	0	0	0	0	0	0	0	5	0	 
1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	 
2	0	0	0	-1	2	4	0	0	0	0	0	0	0	0	0	0	0	 
1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	 
3	0	0	0	-1	0	3	1	0	0	0	0	0	0	0	0	2	0	 
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	 
5	0	0	0	-1	5	11	1	1	0	1	0	0	0	0	0	0	0	 
4	0	0	0	-3	0	6	4	11	12	0.478	0	0	0	0	0	6	0	 
1	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	 
4	0	0	0	1	0	5	3	25	11	0.694	0	0	0	0	0	7	0	 
4	0	0	0	1	2	4	9	0	0	0	0	0	0	0	0	3	0	 
3	0	0	0	2	2	5	0	8	11	0.421	0	0	0	0	0	2	0	 
2	0	0	0	-1	5	3	1	0	0	0	0	0	0	0	0	0	0	 
4	0	0	0	0	5	7	1	0	0	0	0	0	0	0	0	3	0	 
4	0	0	0	-5	2	1	3	0	0	0	0	0	0	0	0	3	0	 
2	0	0	0	0	2	6	2	0	0	0	0	0	0	0	0	2	0	 
4	0	0	0	0	17	1	2	27	10	0.73	0	0	0	0	0	0	0	 
2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	 
2	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0	 
3	0	0	0	-1	12	6	1	15	8	0.652	0	0	0	0	0	4	0	 
5	0	0	0	-3	2	3	1	2	1	0.667	0	0	0	0	0	13	0	 
5	0	0	0	-1	2	16	3	0	1	0	0	0	0	0	0	11	0	 
5	0	0	0	0	18	4	8	0	0	0	0	0	0	0	0	10	0	 
3	0	0	0	-1	2	9	1	0	0	0	0	0	0	0	0	6	0	 
5	0	0	0	-1	0	10	1	1	2	0.333	0	0	0	0	0	9	0	 
4	0	0	0	-4	8	10	5	0	0	0	0	0	0	0	0	7	0	 
4	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	5	0	 
5	0	0	0	-2	0	4	4	0	0	0	0	0	0	0	0	5	0	 
1	0	0	0	-1	0	1	3	3	1	0.75	0	0	0	0	0	0	0	 
3	0	0	0	-5	0	8	4	0	1	0	0	0	0	0	0	6	0	 
1	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	1	0	 
3	0	0	0	2	0	1	11	0	0	0	0	0	0	0	0	4	0	 
1	0	0	0	0	2	1	0	12	13	0.48	0	0	0	0	0	0	0	 
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	 
5	0	0	0	-3	0	13	0	2	0	1	0	0	0	0	0	8	0	 
4	0	0	0	-1	16	4	2	0	1	0	0	0	0	0	0	0	0	 
5	0	0	0	0	6	14	15	0	0	0	0	0	0	0	0	5	0	 
4	0	0	0	0	2	7	4	0	0	0	0	0	0	0	0	5	0	 
4	0	0	0	-3	4	6	1	0	0	0	0	0	0	0	0	7	0	 
5	0	0	0	-1	6	11	10	0	0	0	0	0	0	0	0	3	0	 
3	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	6	0	 
4	0	0	0	-5	4	2	6	0	0	0	0	0	0	0	0	8	0	 
1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	 
2	0	0	0	-1	4	1	2	0	0	0	0	0	0	0	0	1	0	 
3	0	0	0	-2	0	3	4	0	0	0	0	0	0	0	0	3	0	 
5	0	0	0	0	0	5	3	12	15	0.444	0	0	0	0	0	8	0	 
1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	 
5	0	0	0	-4	0	8	9	0	0	0	0	0	0	0	0	5	0	 
2	0	0	0	-1	10	1	0	0	0	0	0	0	0	0	0	1	0	 
2	0	0	0	-2	0	2	1	0	1	0	0	0	0	0	0	6	0	 
5	0	0	0	-2	2	1	4	1	7	0.125	0	0	0	0	0	11	0	 
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	 
3	0	0	0	-1	6	4	0	21	17	0.553	0	0	0	0	0	4	0	 
5	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	2	0	 
5	0	0	0	-2	4	3	7	12	16	0.429	0	0	0	0	0	9	0	 
4	0	0	0	-1	0	4	0	0	0	0	0	0	0	0	0	0	0	 
4	0	0	0	-1	0	0	2	28	20	0.583	0	0	0	0	0	3	0	 
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 
3	0	0	0	-1	12	2	1	0	1	0	0	0	0	0	0	6	0	 
4	0	0	0	0	2	1	8	0	0	0	0	0	0	0	0	1	0	 
5	0	0	0	-3	2	11	5	36	36	0.5	0	0	0	0	0	8	0	 
5	0	0	0	-2	14	11	2	0	0	0	0	0	0	0	0	4	0	 
4	0	0	0	0	2	7	2	0	0	0	0	0	0	0	0	5	0	 
4	0	0	0	-2	0	16	8	1	1	0.5	0	0	0	0	0	8	0	 
3	0	0	0	-3	2	7	1	0	1	0	0	0	0	0	0	0	0	 
4	0	0	0	-2	0	13	3	31	25	0.554	0	0	0	0	0	0	0	 
2	0	0	0	-1	9	9	0	5	2	0.714	0	0	0	0	0	2	0	 
1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	 
5	0	0	0	-3	0	11	0	8	23	0.258	0	0	0	0	0	4	0	 
4	0	0	0	-1	0	5	7	0	0	0	0	0	0	0	0	2	0	 
5	0	0	0	-3	19	7	2	0	0	0	0	0	0	0	0	2	0	 
2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	 
3	0	0	0	-2	2	3	4	0	0	0	0	0	0	0	0	2	0	 
1	0	0	0	0	0	0	0	3	1	0.75	0	0	0	0	0	0	0	 
3	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	8	0	 
4	0	0	0	-5	2	3	4	0	0	0	0	0	0	0	0	5	0	 
4	0	0	0	-7	0	3	4	0	0	0	0	0	0	0	0	5	0	 
4	0	0	0	0	2	6	0	10	13	0.435	0	0	0	0	0	1	0	 
4	0	0	0	0	11	14	2	0	0	0	0	0	0	0	0	1	0	 
4	0	0	0	1	0	8	3	19	17	0.528	0	0	0	0	0	3	0	 
5	0	0	0	-8	12	15	10	0	0	0	0	0	0	0	0	2	0	 
2	0	0	0	-2	7	3	1	9	7	0.563	0	0	0	0	0	4	0	 
5	0	0	0	-3	11	14	0	0	0	0	0	0	0	0	0	8	0	 
4	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	5	0	 
4	0	0	0	0	0	1	0	4	3	0.571	0	0	0	0	0	3	0	 
1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	 
3	0	0	0	-1	4	3	3	0	0	0	0	0	0	0	0	6	0	 
5	0	0	0	-6	7	18	15	0	0	0	0	0	0	0	0	2	0	 
4	0	0	0	3	0	8	2	15	25	0.375	0	0	0	0	0	4	0	 
4	0	0	0	3	0	3	10	0	0	0	0	0	0	0	0	4	0	 
4	0	0	0	-4	2	4	1	0	0	0	0	0	0	0	0	3	0	 
5	0	0	0	-1	24	13	0	0	0	0	0	0	0	0	0	0	0	 
3	0	0	0	-2	0	2	2	0	0	0	0	0	0	0	0	4	0	 
4	0	0	0	-3	7	5	4	1	2	0.333	0	0	0	0	0	4	0	 
5	0	0	0	-3	14	5	3	11	16	0.407	0	0	0	0	0	12	0	 
1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	 
2	0	0	0	-2	0	0	2	0	0	0	0	0	0	0	0	1	0	 
1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	 
5	0	0	0	-4	0	18	7	0	0	0	0	0	0	0	0	3	0	 
4	0	0	0	4	0	2	6	0	0	0	0	0	0	0	0	1	0	 
3	0	0	0	-2	0	7	1	15	9	0.625	0	0	0	0	0	3	0	 
4	0	0	0	-4	4	3	1	22	25	0.468	0	0	0	0	0	4	0	 
5	0	0	0	-7	10	6	4	0	0	0	0	0	0	0	0	5	0	 
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 
2	0	0	0	-1	9	1	2	0	0	0	0	0	0	0	0	5	0	 
2	0	0	0	-2	0	2	0	0	0	0	0	0	0	0	0	2	0	 
2	0	0	0	-1	0	1	0	9	6	0.6	0	0	0	0	0	1	0	 
3	0	0	0	-3	6	5	2	0	0	0	0	0	0	0	0	5	0	 
5	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	4	0	 
2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	 
5	0	0	0	-3	0	14	0	15	26	0.366	0	0	0	0	0	2	0	 
1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	
